,host_listings_count,longitude,beds,host_neighbourhood_is_na,summary_is_na,license_is_na,property_type_other,"host_verifications_['email', 'phone']",room_type_Private room,price
5574,1.0,13.44504311593828,1.0,False,False,True,0,0,1,75.0
5575,1.0,13.411640826457985,3.0,False,False,True,0,0,0,150.0
5576,2.0,13.382660896425488,1.0,False,False,True,0,0,1,25.0
5577,1.0,13.376708028893395,1.0,False,False,True,0,0,1,19.0
5578,1.0,13.377801574847656,1.0,True,False,True,0,0,0,120.0
5579,1.0,13.402725847912679,1.0,False,False,True,0,0,0,80.0
5580,3.0,13.425206280287929,1.0,False,False,True,0,0,1,29.0
5581,1.0,13.407894396719685,1.0,False,False,True,0,0,1,50.0
5582,1.0,13.453522292199464,1.0,False,False,True,0,0,1,20.0
5583,5.0,13.422632314212644,1.0,False,False,True,0,0,1,21.0
5584,1.0,13.192859961132516,4.0,False,False,False,0,0,0,110.0
5585,1.0,13.352608965738051,2.0,False,False,True,0,0,0,50.0
5586,2.0,13.311362628884485,2.0,False,False,True,0,0,1,45.0
5587,1.0,13.7077328526074,3.0,False,False,True,0,1,0,105.0
5588,3.0,13.423933439761742,2.0,False,False,True,0,0,0,50.0
5589,1.0,13.404428571412284,2.0,False,False,True,0,0,0,55.0
5590,5.0,13.43918048485616,1.0,False,False,True,0,0,1,53.0
5591,1.0,13.423138190231235,1.0,True,False,True,0,0,1,55.0
5592,1.0,13.454230544999506,1.0,True,False,True,0,0,1,20.0
5593,1.0,13.438926814959647,1.0,False,False,True,0,0,1,100.0
5594,1.0,13.444974613537015,1.0,True,False,True,0,0,0,50.0
5595,1.0,13.387104201010194,1.0,False,False,True,0,0,0,38.0
5596,1.0,13.401065301030595,1.0,False,False,True,0,1,0,37.0
5597,1.0,13.425062534980619,1.0,True,True,True,0,0,1,25.0
5598,2.0,13.310118672724462,1.0,False,False,True,1,0,1,28.0
5599,1.0,13.437785066902661,2.0,False,True,True,0,0,0,95.0
5600,1.0,13.368385502401333,2.0,False,False,True,0,0,0,30.0
5601,1.0,13.391400186564784,1.0,False,False,True,0,1,1,35.0
5602,1.0,13.456061037612242,2.0,False,False,True,0,0,0,110.0
5603,1.0,13.296196829700206,1.0,True,False,True,0,0,1,42.0
5604,29.0,13.454213720203342,2.0,False,False,True,0,0,0,81.0
5605,2.0,13.414492185514948,2.0,False,True,True,0,0,0,73.0
5606,1.0,13.36127006857993,1.0,False,False,True,0,0,1,34.0
5607,1.0,13.42418124002633,1.0,False,False,True,0,0,0,42.0
5608,1.0,13.406690778392036,1.0,True,False,True,0,0,1,37.0
5609,1.0,13.435752731682177,1.0,False,False,True,0,0,0,25.0
5610,1.0,13.456479554661556,1.0,False,False,True,0,0,1,45.0
5611,1.0,13.338832280857373,1.0,True,False,True,0,0,0,60.0
5612,1.0,13.39585827687335,1.0,True,False,True,0,0,0,55.0
5613,1.0,13.454527189912335,2.0,False,False,True,0,0,0,80.0
5614,1.0,13.423349148571624,1.0,True,False,True,0,0,1,70.0
5615,1.0,13.350318109267171,1.0,True,False,True,0,0,0,45.0
5616,2.0,13.36739449047942,1.0,False,False,True,0,0,1,29.0
5617,1.0,13.403362099343505,1.0,True,False,True,0,0,0,75.0
5618,1.0,13.322575162368526,4.0,False,False,False,0,0,0,180.0
5619,3.0,13.426537825143384,3.0,False,False,True,0,0,0,215.0
5620,1.0,13.405146958135585,1.0,False,False,True,0,0,1,26.0
5621,1.0,13.489713155864775,2.0,False,False,True,0,1,1,50.0
5622,1.0,13.483788295705368,1.0,False,False,True,1,0,1,20.0
5623,1.0,13.41782788012238,1.0,True,False,True,0,0,1,50.0
5624,1.0,13.426883090101823,2.0,True,False,True,0,0,0,100.0
5625,1.0,13.35395528106307,2.0,False,False,True,0,0,0,80.0
5626,1.0,13.456117062574561,1.0,False,False,True,0,0,0,45.0
5627,1.0,13.30607068572654,1.0,False,False,True,0,0,1,25.0
5628,1.0,13.42039570191144,2.0,False,False,True,0,0,1,40.0
5629,1.0,13.396361713607671,1.0,False,False,True,0,0,1,35.0
5630,2.0,13.423731885568902,2.0,False,False,True,0,0,1,40.0
5631,1.0,13.441477433702344,1.0,True,False,True,0,0,1,40.0
5632,2.0,13.33522453537384,1.0,True,False,True,0,0,1,49.0
5633,1.0,13.384892388526778,2.0,True,False,True,0,0,1,27.0
5634,1.0,13.432601533128171,1.0,False,False,True,0,0,1,40.0
5635,1.0,13.486895271931836,2.0,False,False,True,0,0,0,150.0
5636,1.0,13.411285403758422,1.0,True,False,True,0,0,0,49.0
5637,1.0,13.33351303507649,1.0,False,False,True,0,1,0,27.0
5638,1.0,13.43404455806968,1.0,False,False,False,0,0,1,55.0
5639,2.0,13.370992201676215,1.0,False,False,True,0,0,1,60.0
5640,1.0,13.398100069229127,2.0,False,False,True,0,0,0,40.0
5641,1.0,13.420219930580053,1.0,False,True,True,0,0,1,60.0
5642,1.0,13.447996600669107,1.0,False,False,True,0,0,1,60.0
5643,1.0,13.36116612885997,1.0,False,False,True,0,0,0,40.0
5644,1.0,13.436942346537005,1.0,True,False,True,0,0,1,22.0
5645,1.0,13.422894824083851,2.0,False,False,True,0,0,0,153.0
5646,4.0,13.2874372723437,2.0,False,False,True,0,0,0,40.0
5647,1.0,13.463156315526502,1.0,False,False,True,0,1,1,39.0
5648,19.0,13.408513344807847,3.0,False,False,True,1,0,0,405.0
5649,1.0,13.462775304274453,2.0,True,False,True,0,0,0,65.0
5650,1.0,13.41554768148765,1.0,True,False,True,0,0,1,25.0
5651,1.0,13.454854043388163,2.0,False,True,True,0,0,1,25.0
5652,2.0,13.391096680315531,4.0,False,False,True,0,0,0,100.0
5653,1.0,13.419088966382162,1.0,False,False,True,0,0,1,40.0
5654,3.0,13.343114268323948,1.0,False,True,True,0,0,1,40.0
5655,1.0,13.335780652220647,1.0,False,False,False,0,0,0,73.0
5656,1.0,13.320162498336362,1.0,True,False,True,0,0,1,35.0
5657,1.0,13.381031720726519,1.0,False,False,True,0,0,1,35.0
5658,1.0,13.437956040922575,1.0,True,False,True,0,0,1,40.0
5659,1.0,13.342625137965245,1.0,True,False,True,0,0,1,29.0
5660,3.0,13.34723946882653,3.0,False,False,False,0,0,0,57.0
5661,4.0,13.423899288799968,0.0,False,False,True,0,0,0,115.0
5662,2.0,13.444093387539795,3.0,False,False,True,0,0,0,95.0
5663,1.0,13.429353140757812,2.0,False,False,True,0,0,1,95.0
5664,2.0,13.343584351649715,2.0,False,False,True,0,1,0,80.0
5665,1.0,13.337800498111935,1.0,False,False,True,0,0,0,75.0
5666,18.0,13.382477216223633,6.0,False,False,True,1,0,1,99.0
5667,2.0,13.428390159436773,1.0,False,False,True,0,0,1,50.0
5668,2.0,13.46535568056499,2.0,False,False,True,0,0,1,45.0
5669,2.0,13.453307420490036,1.0,False,False,True,0,0,0,40.0
5670,1.0,13.407468034278441,1.0,False,False,True,0,0,1,75.0
5671,1.0,13.327222021897395,1.0,False,False,True,0,0,1,45.0
5672,2.0,13.434113008440418,1.0,False,False,True,0,0,1,35.0
5673,2.0,13.481414494357507,2.0,True,False,True,0,0,1,110.0
5674,4.0,13.362355675273824,12.0,False,False,True,0,0,0,150.0
5675,1.0,13.45250112257444,1.0,True,False,True,0,0,0,99.0
5676,2.0,13.413803212877696,3.0,False,False,True,0,0,1,38.0
5677,1.0,13.456443471969768,1.0,True,False,True,0,0,1,35.0
5678,1.0,13.491730987228667,1.0,False,False,True,0,0,1,20.0
5679,1.0,13.429419850183256,2.0,False,False,True,0,0,0,35.0
5680,1.0,13.357797193404396,1.0,False,False,True,1,0,1,25.0
5681,2.0,13.303607147988377,1.0,False,False,True,0,0,1,35.0
5682,1.0,13.384156043106714,1.0,False,False,True,0,0,0,75.0
5683,1.0,13.473516667643802,1.0,False,False,True,0,0,1,20.0
5684,1.0,13.450233232092046,1.0,True,False,True,0,0,1,40.0
5685,1.0,13.434981445926402,3.0,False,False,True,0,0,0,64.0
5686,7.0,13.41185416248062,2.0,True,True,False,1,1,1,80.0
5687,1.0,13.344938988776176,1.0,False,False,True,0,0,1,70.0
5688,1.0,13.394126961467636,2.0,False,False,True,0,0,1,25.0
5689,1.0,13.408222186428073,1.0,False,False,True,0,0,1,29.0
5690,7.0,13.416982225340345,2.0,False,False,True,1,0,1,58.0
5691,3.0,13.410377407647662,2.0,False,False,True,0,0,0,175.0
5692,1.0,13.411499572587216,1.0,False,False,True,0,0,1,50.0
5693,2.0,13.44504912151768,3.0,False,True,True,0,0,1,28.0
5694,3.0,13.436699040185669,2.0,False,False,True,0,0,0,82.0
5695,1.0,13.417622864146875,3.0,False,False,True,0,1,0,150.0
5696,1.0,13.438862956707366,2.0,True,True,True,0,0,1,24.0
5697,1.0,13.332835472545328,1.0,True,False,False,0,0,1,32.0
5698,2.0,13.424563279839822,1.0,False,False,True,0,0,1,32.0
5699,2.0,13.35780729845326,1.0,False,False,False,0,0,0,45.0
5700,2.0,13.417052017427958,2.0,False,False,True,0,0,0,48.0
5701,3.0,13.404136337379231,2.0,False,False,True,0,0,0,100.0
5702,2.0,13.361211604736875,1.0,True,False,True,0,0,1,20.0
5703,1.0,13.35550108815985,1.0,False,False,True,0,0,1,27.0
5704,1.0,13.401539754076099,1.0,False,False,True,0,0,1,40.0
5705,1.0,13.383481900026062,2.0,False,False,True,0,0,0,35.0
5706,1.0,13.338993119904234,1.0,False,False,True,0,0,0,38.0
5707,9.0,13.329342305329563,1.0,False,False,False,0,0,0,32.0
5708,1.0,13.483525617104984,1.0,False,False,True,0,1,1,25.0
5709,1.0,13.317181217020394,1.0,True,False,True,0,0,1,21.0
5710,1.0,13.262772647631493,2.0,False,False,True,0,0,1,29.0
5711,1.0,13.393154185001386,1.0,False,False,True,0,0,0,85.0
5712,1.0,13.43168950533078,2.0,False,False,True,0,0,0,76.0
5713,1.0,13.319018031153975,2.0,False,False,True,0,0,0,80.0
5714,2.0,13.428608311360467,1.0,False,False,True,0,0,1,40.0
5715,1.0,13.423340016266424,1.0,False,False,True,0,0,0,35.0
5716,2.0,13.410729538849635,1.0,False,False,True,0,0,1,40.0
5717,1.0,13.288098129280606,3.0,False,False,True,0,0,0,38.0
5718,1.0,13.43882135394443,3.0,False,False,True,0,0,0,65.0
5719,2.0,13.442677448641698,1.0,False,False,True,0,0,1,50.0
5720,1.0,13.349863407055798,3.0,True,False,True,0,0,0,109.0
5721,1.0,13.35375536020544,4.0,False,False,True,0,0,0,92.0
5722,1.0,13.362709118523615,2.0,False,False,True,0,0,1,30.0
5723,1.0,13.309791742733667,1.0,False,False,True,0,0,0,69.0
5724,1.0,13.430183218241813,1.0,False,False,True,0,0,0,25.0
5725,1.0,13.341427486343743,2.0,True,False,True,0,0,0,50.0
5726,1.0,13.262446848588981,1.0,False,False,True,0,0,1,28.0
5727,1.0,13.302066029657395,1.0,False,False,True,0,1,1,15.0
5728,1.0,13.425089364017706,2.0,False,False,True,0,0,1,35.0
5729,2.0,13.44638293188905,1.0,False,False,True,0,0,1,50.0
5730,1.0,13.393181784492171,1.0,True,False,True,0,0,1,37.0
5731,1.0,13.466664376810256,1.0,False,False,True,0,0,1,35.0
5732,30.0,13.50296664642935,2.0,False,False,True,0,0,0,50.0
5733,5.0,13.401134181986418,1.0,False,False,True,0,0,1,53.0
5734,1.0,13.339008859737971,1.0,False,False,True,0,0,1,43.0
5735,2.0,13.437251111306528,1.0,False,False,True,0,0,1,27.0
5736,1.0,13.417076271843168,1.0,True,False,True,0,0,0,80.0
5737,7.0,13.369243078976035,1.0,False,False,True,0,0,1,65.0
5738,1.0,13.34618207239197,1.0,True,False,True,0,0,1,39.0
5739,2.0,13.325717497735832,2.0,False,False,True,0,0,1,45.0
5740,1.0,13.562985991988905,1.0,False,False,True,0,0,1,24.0
5741,1.0,13.42357300868,1.0,False,False,True,0,0,1,25.0
5742,2.0,13.43951938314068,1.0,False,False,True,0,0,1,45.0
5743,1.0,13.438011816645929,2.0,False,False,True,0,0,1,25.0
5744,1.0,13.282882247767338,2.0,True,False,True,0,0,0,50.0
5745,3.0,13.70855734741083,4.0,False,False,True,1,0,0,75.0
5746,1.0,13.431226249783368,1.0,False,False,True,0,0,0,40.0
5747,2.0,13.315497677922915,1.0,False,False,False,0,0,0,80.0
5748,1.0,13.41772840698232,1.0,False,False,True,0,0,1,50.0
5749,1.0,13.327709008692029,2.0,False,False,True,0,0,1,25.0
5750,3.0,13.372987981650127,1.0,True,False,True,0,0,1,34.0
5751,1.0,13.319918901700287,2.0,False,False,True,0,0,0,55.0
5752,1.0,13.453016302404055,2.0,False,False,True,0,0,0,154.0
5753,1.0,13.396424227309003,3.0,False,False,True,0,0,0,182.0
5754,1.0,13.402068883037966,1.0,True,False,True,0,0,1,17.0
5755,3.0,13.390132493483303,4.0,False,False,True,0,0,0,55.0
5756,1.0,13.425835544530996,2.0,True,False,True,0,0,0,70.0
5757,1.0,13.427019185485545,2.0,False,False,True,0,0,0,55.0
5758,1.0,13.466456679626114,2.0,False,False,False,0,0,0,95.0
5759,30.0,13.504546506216837,5.0,False,False,True,0,0,0,84.0
5760,1.0,13.423668540710436,1.0,False,False,True,0,0,0,40.0
5761,1.0,13.436677157994813,1.0,False,False,True,0,0,1,18.0
5762,1.0,13.389645844092927,2.0,False,False,True,0,1,1,45.0
5763,1.0,13.25991402433437,1.0,False,False,True,0,0,1,59.0
5764,2.0,13.349258916597902,6.0,False,False,True,0,0,0,200.0
5765,4.0,13.470923794120555,1.0,True,False,True,0,1,1,60.0
5766,1.0,13.443960257072275,3.0,False,False,True,0,0,0,89.0
5767,1.0,13.353842533199675,1.0,True,False,True,0,0,1,25.0
5768,1.0,13.425137396334208,1.0,False,False,True,0,0,0,45.0
5769,16.0,13.39101756768934,1.0,False,False,False,0,0,0,133.0
5770,1.0,13.42330563762878,1.0,False,False,True,0,0,0,48.0
5771,1.0,13.389388822195333,1.0,False,False,True,0,0,1,55.0
5772,1.0,13.304448221830759,1.0,False,False,True,0,0,1,24.0
5773,1.0,13.451613526336873,1.0,True,False,True,0,0,0,120.0
5774,1.0,13.442864361547636,1.0,False,False,True,0,1,1,47.0
5775,1.0,13.43545584415256,1.0,False,False,True,0,0,1,32.0
5776,3.0,13.388471764617062,2.0,False,False,True,0,0,0,84.0
5777,1.0,13.469144729725366,1.0,False,False,True,0,0,1,46.0
5778,1.0,13.455704261040461,1.0,False,False,True,0,0,1,15.0
5779,1.0,13.419400806040544,2.0,False,False,True,0,0,0,64.0
5780,1.0,13.458013428397429,2.0,False,False,True,0,0,0,100.0
5781,1.0,13.446571584009414,1.0,False,False,True,0,0,1,60.0
5782,1.0,13.418227669657085,1.0,False,False,True,0,0,0,55.0
5783,1.0,13.44067537506951,1.0,False,False,True,0,0,1,30.0
5784,1.0,13.380057958240345,1.0,False,False,True,0,1,0,115.0
5785,1.0,13.58453716628,1.0,False,True,True,0,0,1,30.0
5786,1.0,13.386320488347895,1.0,False,False,True,0,0,1,40.0
5787,1.0,13.448567833387475,1.0,True,False,True,0,0,1,27.0
5788,1.0,13.416037322700904,1.0,False,False,False,0,0,0,80.0
5789,1.0,13.43629210174244,1.0,False,False,True,0,1,0,95.0
5790,9.0,13.343563563183505,1.0,False,False,True,0,0,0,80.0
5791,2.0,13.44191227126756,2.0,True,False,True,0,0,1,17.0
5792,1.0,13.32254703922766,1.0,False,False,True,0,0,0,60.0
5793,1.0,13.433830337659273,4.0,False,False,True,0,0,0,580.0
5794,2.0,13.438322983285936,2.0,False,False,True,0,0,1,35.0
5795,10.0,13.389605297236116,3.0,False,False,False,0,0,0,99.0
5796,1.0,13.317629860489744,1.0,False,False,True,0,0,1,33.0
5797,1.0,13.3444519839929,3.0,False,False,True,0,0,0,249.0
5798,1.0,13.383579703886564,1.0,False,False,True,0,0,1,42.0
5799,1.0,13.362221194900636,1.0,False,False,True,0,0,0,39.0
5800,1.0,13.421366403488946,2.0,False,False,True,0,0,0,65.0
5801,1.0,13.404147072348632,1.0,True,False,True,0,0,1,45.0
5802,2.0,13.408653868351136,1.0,True,False,True,0,0,1,50.0
5803,1.0,13.4326639480851,1.0,False,True,True,0,0,1,36.0
5804,1.0,13.421361134015383,1.0,False,False,True,0,0,1,30.0
5805,1.0,13.452752617820568,2.0,False,False,True,0,0,1,19.0
5806,2.0,13.298088156459901,1.0,False,False,True,0,0,1,32.0
5807,1.0,13.344406590494392,1.0,False,False,True,0,0,0,49.0
5808,2.0,13.422406324792304,1.0,False,False,True,0,0,0,75.0
5809,1.0,13.441573805501756,1.0,False,False,True,0,0,0,55.0
5810,1.0,13.413401443688471,1.0,True,False,False,0,0,0,80.0
5811,1.0,13.46334028087412,1.0,True,False,True,0,0,1,35.0
5812,1.0,13.426003323619929,1.0,False,False,False,0,0,1,40.0
5813,2.0,13.306659468816203,1.0,False,False,True,0,0,0,50.0
5814,3.0,13.471651967995687,3.0,False,False,False,0,0,1,32.0
5815,1.0,13.480381366689631,1.0,True,False,True,0,1,0,49.0
5816,1.0,13.406107978036164,1.0,False,False,True,0,1,0,50.0
5817,1.0,13.465182370187641,1.0,True,False,True,0,0,1,34.0
5818,1.0,13.4511345974299,1.0,False,False,True,0,1,0,35.0
5819,1.0,13.41986854653967,2.0,False,False,True,0,0,0,99.0
5820,1.0,13.442727131490248,2.0,False,False,True,0,1,0,59.0
5821,1.0,13.44750705149087,1.0,True,False,True,0,0,0,50.0
5822,1.0,13.427407341071058,2.0,False,False,True,0,0,1,20.0
5823,1.0,13.43873135042072,1.0,False,False,True,0,0,0,39.0
5824,1.0,13.419839547836725,1.0,False,False,True,0,0,1,45.0
5825,1.0,13.376741589855962,2.0,False,False,True,0,0,0,120.0
5826,1.0,13.343941476620422,1.0,True,False,True,0,0,1,22.0
5827,1.0,13.465801339674401,1.0,True,False,True,0,0,0,49.0
5828,1.0,13.438824971005607,1.0,False,False,True,0,0,1,27.0
5829,1.0,13.425457230918846,1.0,False,False,True,0,0,0,48.0
5830,1.0,13.434040400457716,2.0,False,False,True,0,0,1,25.0
5831,1.0,13.39941650348382,1.0,True,False,True,0,0,0,50.0
5832,1.0,13.442604764423974,1.0,False,False,True,0,0,0,50.0
5833,6.0,13.337918196062944,1.0,False,False,True,0,0,0,62.0
5834,1.0,13.341871524016454,1.0,False,False,True,0,0,0,40.0
5835,1.0,13.424607935502419,3.0,False,False,True,0,0,1,85.0
5836,1.0,13.460222469253788,1.0,False,False,True,0,0,0,70.0
5837,1.0,13.493106264236742,4.0,False,False,True,0,0,0,32.0
5838,1.0,13.446867550431474,2.0,False,False,True,0,0,1,69.0
5839,1.0,13.391159698945415,1.0,False,False,True,0,0,0,34.0
5840,1.0,13.437424290833214,1.0,False,False,True,0,0,1,85.0
5841,1.0,13.431958166514804,1.0,False,False,True,0,0,0,40.0
5842,1.0,13.390461025012536,3.0,True,False,True,0,0,0,118.0
5843,1.0,13.442735135588784,2.0,False,False,True,0,0,0,92.0
5844,43.0,13.424853675741653,6.0,False,False,True,1,0,0,17.0
5845,1.0,13.457735682280171,1.0,True,False,True,0,1,0,25.0
5846,2.0,13.459657425705124,2.0,True,False,True,0,0,0,67.0
5847,2.0,13.406460041701102,1.0,False,False,True,0,1,0,60.0
5848,1.0,13.352669099129667,1.0,True,False,True,0,0,1,15.0
5849,1.0,13.449715665480822,1.0,False,False,True,0,0,0,58.0
5850,1.0,13.37708508393582,1.0,False,False,True,0,1,0,28.0
5851,1.0,13.389460618704367,1.0,False,False,True,0,0,1,30.0
5852,1.0,13.345142564060938,8.0,False,False,False,0,0,1,110.0
5853,1.0,13.423599527221752,1.0,True,False,True,0,0,0,50.0
5854,1.0,13.414252813267712,2.0,False,False,True,0,1,0,40.0
5855,1.0,13.339921454038404,1.0,False,False,True,0,1,0,59.0
5856,1.0,13.383196800296053,2.0,False,False,True,0,0,0,100.0
5857,2.0,13.377670354509151,1.0,False,False,True,0,0,1,35.0
5858,2.0,13.41854931265548,2.0,False,True,True,0,0,0,82.0
5859,1.0,13.373619505628804,1.0,False,False,True,0,0,1,180.0
5860,3.0,13.522591666152756,1.0,False,False,True,0,0,1,23.0
5861,2.0,13.401278109278898,1.0,False,False,True,0,0,0,59.0
5862,1.0,13.42212756450993,1.0,False,False,False,0,0,0,59.0
5863,1.0,13.431729041638816,1.0,True,False,True,0,1,0,28.0
5864,1.0,13.350666228248468,2.0,False,False,True,0,0,0,100.0
5865,1.0,13.439127838356473,1.0,False,False,True,0,0,1,25.0
5866,2.0,13.377355299859932,1.0,False,True,True,0,0,1,30.0
5867,1.0,13.418120900605626,1.0,True,False,True,0,0,1,30.0
5868,1.0,13.408856575468128,1.0,True,False,True,0,0,0,110.0
5869,1.0,13.443717246030262,1.0,True,False,True,0,0,0,39.0
5870,1.0,13.441569449013635,1.0,False,False,True,0,0,1,50.0
5871,11.0,13.344246125124387,1.0,False,False,True,0,0,0,85.0
5872,1.0,13.38111861261528,1.0,False,False,True,0,1,0,40.0
5873,1.0,13.426753720508184,1.0,True,False,True,0,0,1,85.0
5874,2.0,13.391095641057825,4.0,False,False,True,0,0,0,100.0
5875,1.0,13.415750620139615,2.0,False,False,True,0,0,1,25.0
5876,1.0,13.420940226372974,4.0,False,False,True,0,0,0,98.0
5877,1.0,13.424152455823176,1.0,False,False,True,0,0,0,38.0
5878,2.0,13.462937341561231,2.0,True,False,True,0,0,1,45.0
5879,1.0,13.459728728181473,1.0,False,False,True,0,0,1,60.0
5880,2.0,13.37765862242705,1.0,True,True,True,0,0,1,40.0
5881,6.0,13.41422640566684,2.0,False,False,True,0,0,1,38.0
5882,1.0,13.357280305883448,1.0,False,False,True,0,0,1,60.0
5883,1.0,13.341167273735376,1.0,False,False,True,0,0,1,30.0
5884,1.0,13.362220376116635,1.0,True,False,True,0,0,0,44.0
5885,2.0,13.381752846358431,2.0,False,False,True,0,0,1,75.0
5886,1.0,13.465938237066894,4.0,False,False,True,0,0,0,95.0
5887,2.0,13.428686550414259,1.0,False,False,True,0,0,1,32.0
5888,1.0,13.559595129499185,1.0,False,False,True,0,0,0,34.0
5889,1.0,13.285070308902517,1.0,True,False,True,0,0,0,48.0
5890,1.0,13.342526480863409,1.0,False,False,True,0,0,0,45.0
5891,1.0,13.383142341454224,1.0,False,False,True,0,0,1,15.0
5892,1.0,13.393328553252694,2.0,True,False,True,0,0,1,75.0
5893,9.0,13.423461298769464,4.0,False,False,True,0,0,0,279.0
5894,10.0,13.340731774294262,1.0,True,True,False,1,1,1,6000.0
5895,1.0,13.350836271529989,1.0,False,False,True,0,0,1,35.0
5896,4.0,13.402452960032091,2.0,False,False,True,0,0,1,35.0
5897,1.0,13.412699646263595,2.0,False,False,True,0,0,0,40.0
5898,1.0,13.340763065612915,1.0,False,False,True,0,0,1,24.0
5899,1.0,13.584622456438035,1.0,False,False,True,0,1,1,60.0
5900,1.0,13.496537982442913,1.0,False,False,True,0,0,1,35.0
5901,1.0,13.454752476001575,1.0,False,False,True,0,0,1,60.0
5902,1.0,13.485660279860857,1.0,False,False,True,0,0,1,22.0
5903,1.0,13.34641980540025,2.0,True,False,True,0,0,1,17.0
5904,3.0,13.344418509007292,2.0,False,False,False,0,0,0,70.0
5905,1.0,13.302177471255856,3.0,False,False,False,1,1,0,65.0
5906,1.0,13.449436505473207,2.0,False,False,True,1,1,1,100.0
5907,1.0,13.42516283634542,2.0,False,False,True,0,0,1,41.0
5908,2.0,13.368265675156614,3.0,False,False,True,0,0,1,60.0
5909,1.0,13.463955964583382,1.0,True,False,True,0,0,1,25.0
5910,1.0,13.462656273324745,1.0,False,False,True,0,0,1,59.0
5911,1.0,13.408920339064231,1.0,False,False,True,0,0,0,55.0
5912,1.0,13.426350745688474,1.0,False,False,True,0,0,1,25.0
5913,1.0,13.360785110708992,2.0,False,False,True,0,0,1,55.0
5914,1.0,13.413893820197131,1.0,False,False,True,0,0,0,50.0
5915,1.0,13.415834337536344,3.0,True,False,True,0,0,1,45.0
5916,43.0,13.4251806115753,4.0,False,False,True,1,0,0,33.0
5917,4.0,13.398299811376507,7.0,False,False,True,0,0,0,130.0
5918,2.0,13.376484594316238,1.0,False,False,True,0,0,0,120.0
5919,1.0,13.44892497542556,2.0,False,False,True,0,0,0,55.0
5920,1.0,13.419984312841507,2.0,False,False,True,0,0,1,80.0
5921,2.0,13.353304390078273,1.0,False,False,True,0,0,1,20.0
5922,11.0,13.324724177465544,1.0,False,False,True,0,0,1,35.0
5923,2.0,13.447932852706721,1.0,False,False,True,0,0,1,27.0
5924,1.0,13.447839441487446,2.0,True,False,True,0,0,1,17.0
5925,2.0,13.49235787270113,1.0,False,False,True,1,0,1,39.0
5926,1.0,13.42135114205517,1.0,False,False,True,0,0,1,65.0
5927,1.0,13.426345389128402,1.0,False,False,True,0,0,0,60.0
5928,1.0,13.479291371238563,1.0,True,False,True,0,0,1,70.0
5929,1.0,13.414135311607629,1.0,False,False,True,0,0,1,45.0
5930,4.0,13.410477912321284,1.0,False,False,True,0,0,1,35.0
5931,1.0,13.514058534400966,1.0,False,False,True,0,0,1,40.0
5932,2.0,13.43356800996607,1.0,True,False,True,0,0,1,31.0
5933,1.0,13.427269769119318,1.0,False,False,True,0,0,1,40.0
5934,1.0,13.394125578281784,1.0,False,False,True,0,0,1,40.0
5935,1.0,13.369691734688615,1.0,False,False,True,0,1,0,75.0
5936,1.0,13.359783259414769,1.0,True,False,True,0,0,1,40.0
5937,3.0,13.45351259103641,1.0,False,False,True,0,0,1,30.0
5938,1.0,13.29182470309974,1.0,False,False,True,0,0,1,20.0
5939,1.0,13.43786882999818,1.0,False,False,True,0,0,1,39.0
5940,1.0,13.396271450096949,1.0,False,False,True,0,0,1,32.0
5941,1.0,13.465648581429406,1.0,False,False,True,0,0,0,70.0
5942,1.0,13.425150528964794,3.0,False,False,True,0,0,0,44.0
5943,1.0,13.44432418950571,1.0,False,False,True,0,0,0,65.0
5944,1.0,13.409072418047199,1.0,True,False,True,0,0,0,55.0
5945,1.0,13.477745374520858,2.0,False,False,True,0,0,1,35.0
5946,1.0,13.318505742687698,1.0,False,False,True,0,1,0,40.0
5947,1.0,13.345864958357732,2.0,True,False,True,0,0,1,70.0
5948,1.0,13.458937864097983,1.0,False,False,True,0,0,1,20.0
5949,7.0,13.36648121547216,5.0,False,False,True,0,0,0,150.0
5950,3.0,13.436051824839275,1.0,True,False,True,0,0,1,30.0
5951,1.0,13.401983093574428,1.0,False,False,False,0,0,0,90.0
5952,1.0,13.429708956330408,1.0,False,False,True,0,0,1,25.0
5953,4.0,13.497152184700456,1.0,False,False,True,0,0,1,20.0
5954,1.0,13.35427256878817,1.0,False,False,True,0,0,1,35.0
5955,16.0,13.383060955161994,4.0,False,False,True,0,0,0,70.0
5956,3.0,13.481290835656571,2.0,False,False,True,0,0,0,58.0
5957,19.0,13.411497419766707,1.0,False,False,True,0,0,0,79.0
5958,16.0,13.380008872932518,4.0,False,False,False,0,0,0,240.0
5959,1.0,13.42321856925105,1.0,False,False,True,0,1,0,45.0
5960,1.0,13.430247489794366,1.0,False,False,True,0,0,1,35.0
5961,2.0,13.348016280210267,1.0,False,False,True,0,0,0,46.0
5962,1.0,13.432268129911721,2.0,False,False,True,0,1,0,100.0
5963,2.0,13.404054375822707,1.0,False,False,True,0,1,1,49.0
5964,5.0,13.41238975465019,2.0,False,False,True,0,0,0,65.0
5965,1.0,13.41550082984271,3.0,False,False,True,0,0,0,240.0
5966,1.0,13.453914266180814,2.0,True,False,True,0,0,1,30.0
5967,1.0,13.392845387261474,1.0,True,False,True,0,0,0,37.0
5968,1.0,13.429551218648053,1.0,False,False,True,1,0,1,50.0
5969,1.0,13.43975138724952,1.0,False,False,True,0,0,1,20.0
5970,1.0,13.421151867624236,1.0,False,False,True,0,0,0,85.0
